Date,Open,High,Low,Close,Adjusted_close,Volume
10/4/2010,58.4,58.64,57.22,57.78,56.6082,983757
10/5/2010,58.21,58.95,57.98,58.67,57.4809,806243
10/6/2010,58.58,58.85,57.87,58.45,57.2649,385033
10/7/2010,58.76,59.06,58.1,58.79,57.5979,553778
10/8/2010,58.92,59.45,58.32,58.55,57.3629,772579
10/11/2010,58.49,59.45,58.28,59.27,58.068,523466
10/12/2010,59.21,60.2,58.89,59.86,58.6462,627411
10/13/2010,60.21,60.6,59.49,59.98,58.7639,626222
10/14/2010,60.08,60.39,59.55,59.79,58.5776,534700
10/15/2010,60.21,61.15,60.14,60.96,59.7241,844410
10/18/2010,61.28,61.3,60.04,60.36,59.1361,463358
10/19/2010,59.81,60.97,59.8,60.39,59.1652,869420
10/20/2010,60.56,61.16,60.21,61.15,59.9098,757538
10/21/2010,60.81,61.38,60.53,61.01,59.7729,647438
10/22/2010,60.93,61.45,60.52,61.4,60.1551,689733
10/25/2010,61.77,62.43,61.53,62.08,60.8207,576792
10/26/2010,62.01,62.22,61.54,61.86,60.6053,579305
10/27/2010,61.54,61.75,60.79,61.42,60.1744,798001
10/28/2010,62.19,64.31,62.035,63.88,62.5846,1540115
10/29/2010,63.9,65.01,63.49,64.98,63.6623,1058489
11/1/2010,65.29,65.34,64.46,64.76,63.4471,555642
11/2/2010,65.11,65.19,64.48,64.57,63.261,471948
11/3/2010,64.57,65.09,64.19,64.94,63.623,555278
11/4/2010,65.62,65.81,65.08,65.81,64.4756,498046
11/5/2010,65.99,66.11,65.37,65.63,64.2995,647795
11/8/2010,64.9,66.7895,64.9,65.97,64.6322,1313873
11/9/2010,66.2,66.3,65.52,66.01,64.6718,1394814
11/10/2010,66.42,67.27,66.08,66.72,65.3673,2170574
11/11/2010,67.97,68.88,64.75,66.34,64.9948,3366802
11/12/2010,66.09,66.31,64.382,64.53,63.2217,1218093
11/15/2010,64.63,66.01,64.58,65.21,63.8879,1139793
11/16/2010,64.76,65.8,64.71,65.29,63.9658,1121970
11/17/2010,65.29,65.91,64.77,65.5,64.172,645118
11/18/2010,65.99,66.65,65.36,65.51,64.1818,632374
11/19/2010,65.3,65.5,64.87,65.07,63.7506,419917
11/22/2010,65,66.925,64.92,66.46,65.1122,684196
11/23/2010,66.12,66.34,65.41,66.27,64.926,417840
11/24/2010,66.44,67.21,66.43,67,65.6413,775681
11/26/2010,66.93,67.73,66.56,67.11,65.749,294263
11/29/2010,66.91,67.21,66.05,66.91,65.5534,570965
11/30/2010,66.33,67.25,65.94,65.99,64.6519,1693054
12/1/2010,66.62,66.98,65.74,66.15,64.8087,987108
12/2/2010,66.16,67.58,65.87,67.54,66.1705,689698
12/3/2010,67.43,68.395,67.13,68.23,66.8464,636984
12/6/2010,68.28,69.08,68.28,68.54,67.1501,821235
12/7/2010,69.38,69.51,67.11,67.2,65.8374,1168847
12/8/2010,67.24,68.1,67.24,67.71,66.3369,503712
12/9/2010,67.9,68.2399,67.64,67.87,66.494,337890
12/10/2010,67.9,68.395,67.63,67.92,66.5428,392402
12/13/2010,68.1,68.3,67.46,68,66.621,545182
12/14/2010,68.15,68.36,67.54,68.03,66.6502,458327
12/15/2010,67.83,68.5,67.67,67.78,66.4057,536128
12/16/2010,67.9,68.02,66.88,67.88,66.504,664098
12/17/2010,67.75,67.77,66.54,66.79,65.4354,1489413
12/20/2010,66.69,67.57,66.31,67.39,66.0233,650030
12/21/2010,67.52,67.72,66.52,66.73,65.4349,448584
12/22/2010,66.77,67.11,66.37,66.56,65.2687,453086
12/23/2010,66.46,66.83,66.39,66.57,65.2783,408159
12/27/2010,66.265,66.73,65.95,66.42,65.1312,387169
12/28/2010,66.42,66.66,66.0101,66.25,64.9644,459155
12/29/2010,66.15,66.81,66.15,66.45,65.1607,403742
12/30/2010,66.56,67,66.37,66.72,65.4251,495221
12/31/2010,66.6,66.92,66.14,66.15,64.8664,479888
1/3/2011,66.5,66.739,65.47,65.5,64.229,826328
1/4/2011,65.46,65.5,61.86,62.24,61.0322,1916595
1/5/2011,62.32,63.21,61.96,62.32,61.1106,1426049
1/6/2011,61.99,62.29,60.09,60.27,59.1007,1513628
1/7/2011,60.45,62.11,60.3,61.88,60.6792,1160552
1/10/2011,61.55,62.77,61,62.34,61.1301,1213359
1/11/2011,62.44,62.61,61.44,61.97,60.7678,857161
1/12/2011,62.23,63.635,62.11,62.8,61.5814,1024583
1/13/2011,62.85,63.4,62.4,62.99,61.7681,732686
1/14/2011,62.92,63.53,62.8,63.18,61.9543,624860
1/18/2011,63.2,63.62,62.36,62.91,61.689,1133162
1/19/2011,62.64,64.21,62.39,63.46,62.2286,864705
1/20/2011,63.27,64.34,62.85,63.16,61.9343,693275
1/21/2011,63.56,63.94,62.52,63.51,62.2777,756726
1/24/2011,63.72,63.9,63.16,63.44,62.2091,576052
1/25/2011,63.46,64.14,62.94,64.02,62.7779,747565
1/26/2011,63.9,64.55,62.68,64.25,63.0035,1129111
1/27/2011,64.29,64.73,63.79,64.15,62.9051,958663
1/28/2011,64.37,64.37,63.0306,64.09,62.8464,1187112
1/31/2011,64.54,65.16,63.9,63.94,62.6994,839128
2/1/2011,64.22,64.42,63.34,63.35,62.1208,869210
2/2/2011,63.35,63.35,61.3,61.61,60.4145,1224812
2/3/2011,61.61,62.83,61.4,62.48,61.2677,694442
2/4/2011,62.48,64.12,62.2,63.98,62.7387,843784
2/7/2011,64.26,65.03,64.26,64.5,63.2487,954680
2/8/2011,64.43,65.23,64.36,64.9,63.6405,1107007
2/9/2011,64.9,66.8,64.9,66,64.7192,2097516
2/10/2011,64.75,67,63.73,65.25,63.9837,4428059
2/11/2011,65.15,65.41,64.02,65.3,64.0331,1662249
2/14/2011,64.95,65,63.5,63.78,62.5423,1332392
2/15/2011,63.45,64.16,63.25,63.53,62.2973,1067356
2/16/2011,63.72,65,63.72,64.41,63.1598,1247670
2/17/2011,64,64,62.74,62.81,61.5912,1494525
2/18/2011,62.78,63.07,62.32,62.39,61.1796,865363
2/22/2011,61.85,61.93,60.35,61.43,60.2381,1313510
2/23/2011,61.31,61.9,60.35,60.7,59.5226,1231760
2/24/2011,60.54,61.71,60.54,61.32,60.1302,1792204
2/25/2011,61.43,62.69,61.29,62.63,61.4146,1058445
2/28/2011,62.6,63.06,62.29,62.68,61.4634,1201903
3/1/2011,62.99,63.35,62.22,62.63,61.4146,1201081
3/2/2011,62.57,63.48,61.99,63.02,61.7976,971527
3/3/2011,63.24,64.53,62.96,64.46,63.2093,1089196
3/4/2011,64.35,64.44,63.47,63.79,62.5522,746635
3/7/2011,64.09,64.09,62.99,63.05,61.8265,864484
3/8/2011,63.08,64.57,62.49,64.08,62.8365,1251998
3/9/2011,64.17,64.99,63.76,64.51,63.2585,855941
3/10/2011,63.9,65.61,63.75,64.89,63.6307,1230790
3/11/2011,64.51,65.67,64.2,65.6,64.3268,1065661
3/14/2011,65.18,65.98,64.91,65.28,64.0134,1021770
3/15/2011,64.23,65.98,64.13,65.42,64.1506,1034435
3/16/2011,65.16,65.51,64.56,64.93,63.6701,1199813
3/17/2011,65.63,65.63,64.3,64.48,63.2291,941052
3/18/2011,64.83,65.06,63.19,64.8,63.5426,1557508
3/21/2011,65.34,65.84,64.98,65,63.7387,1002079
3/22/2011,64.98,65.42,64.92,64.99,63.7287,1052882
3/23/2011,64.94,65.65,64.33,65.34,64.1312,836516
3/24/2011,65.72,66.86,65.47,66.52,65.2896,1010456
3/25/2011,66.71,66.83,66.02,66.26,65.0343,744156
3/28/2011,66.51,66.54,65.55,65.62,64.4061,645213
3/29/2011,65.49,65.66,65.18,65.59,64.3768,464349
3/30/2011,65.7,66.04,65.25,65.91,64.6908,659398
3/31/2011,66.03,66.03,64.94,65.62,64.4061,706688
4/1/2011,65.98,66.39,65.73,66.16,64.936,571226
4/4/2011,66.36,66.4,65.64,66.1,64.8774,650663
4/5/2011,66.05,68.2,65.92,67.78,66.5264,1086066
4/6/2011,68.12,68.85,67.2725,67.59,66.3397,769439
4/7/2011,67.48,67.81,66.27,67.3,66.0553,618155
4/8/2011,67.58,67.66,66.22,66.46,65.2304,874234
4/11/2011,65.15,65.93,64.56,65.65,64.4359,1419189
4/12/2011,65.33,66,65.27,65.64,64.4261,754975
4/13/2011,64.28,64.65,63.36,64,62.8162,1928851
4/14/2011,63.67,64.24,63.33,63.97,62.7867,878061
4/15/2011,63.96,64.4,63.73,63.84,62.6591,1184832
4/18/2011,63.55,64.7,63.34,64.5,63.3067,1030173
4/19/2011,64.75,65.105,64.52,65,63.7976,872396
4/20/2011,65.5,66.17,65.2,66.13,64.9067,915528
4/21/2011,66.34,66.5,65.83,66.42,65.1913,319758
4/25/2011,66.32,66.32,64.985,65.73,64.5139,441387
4/26/2011,65.95,66.45,65.75,65.91,64.6908,548265
4/27/2011,65.92,66.81,65.88,66.35,65.1226,747874
4/28/2011,66.07,66.23,65.11,66.18,64.9558,910367
4/29/2011,66.03,66.03,64.99,65.46,64.2491,990707
5/2/2011,65.29,65.57,65.06,65.44,64.2294,802323
5/3/2011,65.09,66.13,65.05,66.06,64.8381,773821
5/4/2011,66.05,66.55,65.28,65.76,64.5436,896452
5/5/2011,65.5,66.55,65.12,65.86,64.6416,1061833
5/6/2011,66.12,66.6,65.02,65.05,63.8468,683758
5/9/2011,65.02,65.83,64.88,65.51,64.2984,715409
5/10/2011,65.6,66.44,65.6,66.28,65.054,830775
5/11/2011,66.32,69.19,66.24,68.83,67.5568,2486171
5/12/2011,68.82,69.83,68.17,69.41,68.1261,1422567
5/13/2011,69.43,72.32,69.41,72.16,70.8251,2244166
5/16/2011,71.8,71.92,70.175,70.18,68.8817,1173576
5/17/2011,69.84,69.93,68.56,69.72,68.4305,1389570
5/18/2011,69.8,70.66,68.95,70.66,69.3527,1479964
5/19/2011,64.2,65,62.58,63.49,62.3157,6040140
5/20/2011,63.3986,64.12,61.63,63.27,62.0999,2618188
5/23/2011,62.34,63.45,61.91,62.99,61.8247,1073004
5/24/2011,63.06,63.08,61.91,62.2,61.0496,1984286
5/25/2011,61.84,62.75,61.58,62.49,61.3339,1320230
5/26/2011,61.35,62.75,61.35,62.66,61.501,1706311
5/27/2011,62.63,62.75,61.79,62.12,60.9712,1360735
5/31/2011,62.29,62.39,61.39,62.1,60.9515,1530815
6/1/2011,62.14,62.14,60.86,61.02,59.891,1554013
6/2/2011,61,61.06,59.77,60.51,59.3904,2453536
6/3/2011,59.87,60.47,59.04,59.77,58.6644,1078552
6/6/2011,59.49,59.91,58.86,58.89,57.8005,1019098
6/7/2011,58.68,59.13,57.55,58.43,57.3491,1556517
6/8/2011,58.35,58.67,57.87,58.4,57.3197,1259920
6/9/2011,58.22,58.55,57.76,58.16,57.0841,1171682
6/10/2011,58.15,58.5,57.6,57.97,56.8976,1200915
6/13/2011,58.33,58.92,57.93,57.97,56.8976,985481
6/14/2011,57.27,57.55,56.58,57.25,56.1912,3024579
6/15/2011,57.02,58.185,56.81,57.44,56.3775,1867562
6/16/2011,57.18,58.745,57.07,58.59,57.5062,1705143
6/17/2011,58.67,59.5,58.05,58.12,57.0448,2851017
6/20/2011,58.03,59.25,57.62,59.04,57.9478,1730375
6/21/2011,59.04,59.26,58.25,58.89,57.8005,1077599
6/22/2011,58.92,59.37,58.62,58.65,57.6238,1442882
6/23/2011,58.31,59.075,58.06,59.01,57.9775,1494388
6/24/2011,58.97,59.34,57.7,57.99,56.9757,1133867
6/27/2011,58.1,58.47,57.7,58.03,57.0145,1132663
6/28/2011,58.2,58.54,57.81,58.15,57.1325,869218
6/29/2011,58.23,58.25,57.45,57.67,56.6611,961440
6/30/2011,57.96,58.91,57.96,58.49,57.4671,1452107
7/1/2011,58.44,59.65,58.29,59.1,58.0659,811137
7/5/2011,59.15,59.26,57.95,58.42,57.3977,1012965
7/6/2011,58.21,58.82,57.95,58.11,57.0934,1002133
7/7/2011,58.37,59.67,58.37,59.52,58.4788,929111
7/8/2011,59.2,60,59.025,59.12,58.0856,1091735
7/11/2011,58.89,59.16,58.03,58.52,57.4963,971579
7/12/2011,58.41,59.06,58.3,58.35,57.329,1849512
7/13/2011,58.57,58.73,56.91,56.96,55.9635,2111219
7/14/2011,57,57.6,56.43,56.55,55.5606,1888219
7/15/2011,56.68,56.7299,55.15,55.49,54.5188,1458909
7/18/2011,55.2,55.41,54.58,54.82,53.861,1190656
7/19/2011,55,55.99,55,55.49,54.5188,1161049
7/20/2011,55.53,55.56,54.6,55.04,54.0771,1003510
7/21/2011,54.99,55.19,54.5,55.07,54.1065,1313812
7/22/2011,54.96,56.05,54.78,55.87,54.8923,1109805
7/25/2011,55.51,57.06,55.22,56.96,55.9635,1639144
7/26/2011,56.99,57.69,56.63,57.61,56.6018,1435116
7/27/2011,57.43,57.43,56.1,56.2,55.2165,1535241
7/28/2011,55.77,55.77,54.54,54.78,53.8213,1411918
7/29/2011,54.53,55.44,54.15,54.97,54.0081,1279024
8/1/2011,55.44,55.44,53.91,54.2,53.2516,709947
8/2/2011,54.08,54.94,53.18,53.24,52.3086,1016521
8/3/2011,53.35,54.52,52.61,54.35,53.3992,1273559
8/4/2011,53.76,53.94,52.73,52.74,51.8173,1499327
8/5/2011,53.08,53.39,51.9002,52.94,52.0136,1887154
8/8/2011,51.93,52.07,49.82,50.04,49.1645,2566440
8/9/2011,50.51,51.91,49.66,51.86,50.9524,2237959
8/10/2011,50.3,51.42,49.5,50.1,49.2235,1893678
8/11/2011,56.27,57,53.22,54.29,53.3401,5604867
8/12/2011,55.73,56.14,54.64,55.17,54.2048,1339425
8/15/2011,55.49,56.39,54.71,56.36,55.374,1284255
8/16/2011,55.69,56.23,55.13,55.64,54.6665,1574293
8/17/2011,56.11,56.92,55.9221,56.74,55.7472,1330798
8/18/2011,55.43,57.1,54.97,56.55,55.5606,2583777
8/19/2011,56.01,58.33,55.8,57.95,56.936,2229842
8/22/2011,58.68,58.72,56.92,57.33,56.3268,1989033
8/23/2011,57.52,58.74,57.27,58.34,57.3192,1138026
8/24/2011,57.97,59.2,57.75,59.14,58.1051,1318229
8/25/2011,59.2,60.11,57.83,57.98,56.9657,1043880
8/26/2011,58.11,59.33,57.6198,59.2,58.164,1014579
8/29/2011,60,60.24,59.56,60.19,59.1369,955237
8/30/2011,59.99,60.69,59.65,60.39,59.3336,969943
8/31/2011,60.65,61.25,60.25,60.72,59.6575,1242086
9/1/2011,60.8,61.32,60.17,60.33,59.2747,908980
9/2/2011,59.38,59.91,58.94,59.44,58.3999,826580
9/6/2011,58.37,59.88,58.26,59.81,58.7636,850118
9/7/2011,60.28,60.98,60.02,60.95,59.8833,858694
9/8/2011,60.67,61.7,60.55,60.86,59.7954,996098
9/9/2011,60.3,61.38,59.92,60.44,59.3822,851455
9/12/2011,59.91,60.41,59.34,60.41,59.353,989614
9/13/2011,60.72,61.31,60.26,60.65,59.5886,853965
9/14/2011,60.95,62.12,60.49,61.48,60.4042,1004002
9/15/2011,61.88,62.73,61.55,62.67,61.5735,923161
9/16/2011,62.78,63.59,62.54,62.59,61.4948,1467188
9/19/2011,61.79,63,61.79,62.76,61.6618,1104414
9/20/2011,62.77,63.15,61.62,61.69,60.6104,1051521
9/21/2011,61.6,62.167,59.74,59.79,58.8011,836383
9/22/2011,58.56,59.94,58.02,58.67,57.6996,1163978
9/23/2011,58.65,60.24,58.38,59.97,58.9777,786973
9/26/2011,60.23,61.02,59.63,60.83,59.824,792341
9/27/2011,61.51,61.65,60.09,60.29,59.2929,743597
9/28/2011,60.53,60.94,59.6022,59.66,58.6731,643855
9/29/2011,60.37,60.48,57.83,59,58.0245,1050703
9/30/2011,58.56,59.5,58.07,58.1,57.139,879789
10/3/2011,57.835,58.52,56.27,56.3,55.369,675233
10/4/2011,55.89,58.59,55.61,58.56,57.5913,1102833
10/5/2011,58.44,58.94,57.5,58.62,57.6505,704701
10/6/2011,58.39,59.6,58.25,59.39,58.4075,601567
10/7/2011,59.65,60.05,58.69,59.04,58.0635,509857
10/10/2011,59.92,61.06,59.52,60.94,59.9321,481605
10/11/2011,60.85,61.11,60.09,60.95,59.9421,428546
10/12/2011,61.36,61.55,59.9,60.04,59.0472,798799
10/13/2011,59.95,60.36,59.25,59.8,58.8108,682793
10/14/2011,60.4,60.78,59.62,60.74,59.7357,519680
10/17/2011,60.52,61.23,59.32,59.58,58.5943,1013600
10/18/2011,59.83,61.93,59.48,61.58,60.5614,1094498
10/19/2011,61.31,62.23,61.11,61.8,60.7783,1002094
10/20/2011,61.76,62.67,61.61,62.38,61.348,1043202
10/21/2011,63,63.42,62.47,62.92,61.8791,434449
10/24/2011,63.29,64.11,62.75,63.55,62.4988,591977
10/25/2011,63.22,63.9,63.2,63.54,62.489,439265
10/26/2011,63.84,64,62.63,63.34,62.2924,727756
10/27/2011,65.07,66.61,64.82,65.99,64.8986,867670
10/28/2011,65.89,66.93,65.26,65.67,64.5838,484188
10/31/2011,65.31,66.09,64.95,65.07,63.9936,485652
11/1/2011,63.51,65.56,63.02,64.82,63.7479,823966
11/2/2011,65.52,65.52,64.38,64.9,63.8267,564766
11/3/2011,64.98,66.19,64.25,66.07,64.9772,647162
11/4/2011,65.65,66.02,64.79,66.02,64.9277,623587
11/7/2011,66.09,66.66,65.39,66.45,65.3509,895204
11/8/2011,66.88,67.89,65.75,67.69,66.5703,1277931
11/9/2011,66.7,68.03,65.89,66.37,65.2723,1329046
11/10/2011,67.4,71,67,69.51,68.3602,2918688
11/11/2011,70.18,70.81,69.67,70.28,69.1178,1184012
11/14/2011,69.8,70.03,68.78,68.98,67.8391,1060544
11/15/2011,68.12,69,67.69,68.45,67.3181,797430
11/16/2011,68.07,68.09,66.87,67.01,65.9016,1260972
11/17/2011,67.16,67.8,67.01,67.56,66.4427,1288061
11/18/2011,67.85,68.52,67.38,67.95,66.8261,570803
11/21/2011,66.89,67.92,66.58,67.54,66.4229,677592
11/22/2011,67.37,67.55,66.85,66.95,65.8427,1134015
11/23/2011,66.57,67.3,66.553,66.85,65.7445,649339
11/25/2011,66.5,67.53,66.04,67.14,66.0294,474150
11/28/2011,68.54,69.1,66.93,67.3,66.1869,718857
11/29/2011,67.3,67.85,67.071,67.52,66.4031,458805
11/30/2011,68.78,69.24,68.16,69.22,68.0751,729117
12/1/2011,68.94,70.17,68.65,68.75,67.6129,701296
12/2/2011,69.44,69.47,68.49,69.06,67.9173,616837
12/5/2011,69.52,70.55,69.3,69.92,68.7636,545279
12/6/2011,70.23,70.54,69.75,70.09,68.9306,760278
12/7/2011,69.7,70.31,69.63,70,68.842,610522
12/8/2011,69.55,70.63,69.38,69.9,68.7438,578279
12/9/2011,69.97,70.77,69.79,70.28,69.1178,774368
12/12/2011,69.89,70.08,69.1,69.16,68.0162,1175414
12/13/2011,69.6,70.03,67.7075,67.9,66.777,746077
12/14/2011,67.84,67.8584,66.71,66.9,65.7933,818887
12/15/2011,67.57,68.17,67.34,67.71,66.5899,617571
12/16/2011,68.32,68.64,67.62,68,66.8751,1085836
12/19/2011,68.2,68.5,66.96,66.99,65.8819,754219
12/20/2011,68.04,69.32,67.921,68.99,67.8491,813660
12/21/2011,68.97,69.18,68.17,68.5,67.4256,1020170
12/22/2011,69.65,70.89,68.97,69.38,68.2918,912044
12/23/2011,69.64,70.45,69.57,70.25,69.1482,411003
12/27/2011,70.12,71.35,69.97,70.92,69.8078,547020
12/28/2011,70.98,71.69,70.18,70.26,69.1579,475854
12/29/2011,70.51,71.14,69.54,70.35,69.2466,483391
12/30/2011,70.02,70.53,69.6,69.63,68.538,452446
1/3/2012,71.14,71.6,69.06,69.1,68.0163,786588
1/4/2012,69,71.1,68.79,70.72,69.6106,1412796
1/5/2012,70.44,71.42,69.66,71.17,70.0537,596899
1/6/2012,71.29,72.059,70.8,71.5,70.3784,1346599
1/9/2012,71.86,71.9,70.76,71.48,70.3591,686037
1/10/2012,72.18,72.36,71.42,71.54,70.4179,396469
1/11/2012,71.6,72.49,71.6,72.02,70.8907,551782
1/12/2012,72.3,72.3,70.94,71.65,70.5264,487126
1/13/2012,71.04,72.02,71.02,71.46,70.3393,318219
1/17/2012,72.05,72.45,71.95,72.08,70.9495,619226
1/18/2012,72.01,73.63,71.8012,73.63,72.4751,646132
1/19/2012,75.17,76.33,74.4875,75.15,73.9712,935111
1/20/2012,75.17,75.44,74.28,74.75,73.5778,1302102
1/23/2012,74.77,75.04,74.18,74.9,73.725,771667
1/24/2012,74.69,75.34,74.26,75.23,74.0502,615191
1/25/2012,74.95,76,74.87,75.98,74.7881,491703
1/26/2012,76.46,76.49,74.89,75.06,73.8829,577746
1/27/2012,74.93,75.59,74.67,75.35,74.1682,380068
1/30/2012,76.96,76.97,75.0101,76.57,75.3689,1028608
1/31/2012,76.7,77.07,76.2,76.64,75.4381,780085
2/1/2012,77.08,77.55,76.44,76.66,75.4577,769716
2/2/2012,77.05,77.05,75.69,76.27,75.0737,983922
2/3/2012,77.12,77.21,76.66,76.92,75.7137,1193643
2/6/2012,76.91,76.97,76.51,76.84,75.6348,359053
2/7/2012,76.56,77.35,76.56,77.23,76.0187,1009276
2/8/2012,77.23,79.07,77.01,78.83,77.5938,2776198
2/9/2012,78.8,80.31,78.58,80.12,78.8632,2236164
2/10/2012,79.18,80.05,79.02,79.99,78.7356,823347
2/13/2012,80.2,80.39,79.25,79.43,78.1844,830751
2/14/2012,79.33,79.88,78.94,79.77,78.5189,773922
2/15/2012,79.96,80.22,79.11,79.4,78.1547,1355150
2/16/2012,84.12,86.3,83.95,85.9,84.553,5455769
2/17/2012,86.45,87.49,85.48,85.57,84.2279,2096012
2/21/2012,84.76,86.23,84.49,85.39,84.0507,1631366
2/22/2012,85.35,86,85,85.08,83.7457,1295463
2/23/2012,85.33,85.56,84.8,85.15,83.8145,1985405
2/24/2012,85.19,85.71,84.38,84.58,83.2536,925348
2/27/2012,84.46,84.74,84.06,84.17,82.8497,1104093
2/28/2012,84.56,86.09,84.421,85.77,84.4246,814251
2/29/2012,86.03,86.19,84.83,85.37,84.0309,717625
3/1/2012,85.73,86.39,85.25,85.98,84.6315,1159460
3/2/2012,86.27,87.06,85.95,86.71,85.3499,1320763
3/5/2012,86.69,87.36,86.49,86.84,85.4778,1680712
3/6/2012,86.39,87.28,85.88,87.01,85.6452,1314708
3/7/2012,87.05,87.14,86.27,86.8,85.4386,1222987
3/8/2012,86.9,87.29,86.51,86.94,85.5766,784906
3/9/2012,87.05,87.76,86.75,87.27,85.9012,803658
3/12/2012,87.39,87.91,86.97,87.49,86.118,615352
3/13/2012,88.14,88.55,87.6605,88.48,87.0922,877911
3/14/2012,88.49,89.41,88.24,89.17,87.7717,791166
3/15/2012,89.07,89.46,88.57,89.25,87.8502,1022309
3/16/2012,89.44,89.5,87.57,88.05,86.669,820762
3/19/2012,87.81,88.85,87.33,88.5,87.1119,1009346
3/20/2012,88.33,89.35,88.18,88.81,87.4171,1369499
3/21/2012,89.29,89.65,88.9,89.11,87.7719,528879
3/22/2012,88.75,89.72,88.32,89.18,87.8405,785383
3/23/2012,89.01,89.17,88.31,88.99,87.6533,523169
3/26/2012,89.58,90.4,89.54,90.33,88.9734,481297
3/27/2012,90.7,91.05,90.27,90.51,89.1507,853735
3/28/2012,90.71,90.79,88.65,88.79,87.4563,837964
3/29/2012,88.59,88.82,87.28,87.98,86.6586,774779
3/30/2012,88,88.93,87.98,88.57,87.2396,939540
4/2/2012,88.75,89.77,88.07,88.98,87.6435,823951
4/3/2012,89.23,90.01,89.2,90,88.6487,897212
4/4/2012,89.11,90.04,88.67,89.73,88.3824,736370
4/5/2012,89.39,90.45,89.384,90.2,88.8454,584339
4/9/2012,89.61,89.85,88.901,89.82,88.4708,714121
4/10/2012,89.84,89.84,87.89,88.28,86.954,926934
4/11/2012,88.69,89.7,88.32,89.66,88.3133,938571
4/12/2012,89.93,90.5,89.55,89.95,88.5993,969970
4/13/2012,89.85,90.85,89.84,90.15,88.796,713848
4/16/2012,90.74,90.74,89.31,89.7,88.353,797780
4/17/2012,90.13,90.75,89.43,90.19,88.8355,598402
4/18/2012,89.85,90.858,89.69,90.68,89.318,664173
4/19/2012,90.75,91.6,90.41,90.87,89.5051,586664
4/20/2012,90.95,91.06,90.39,90.78,89.4163,516098
4/23/2012,90.59,90.78,89.32,90.59,89.2297,598946
4/24/2012,90.56,91.12,88.17,88.85,87.5157,721893
4/25/2012,89.29,89.74,88.14,89.64,88.2936,606205
4/26/2012,89.79,92.6,88.5,91.43,90.0569,1845695
4/27/2012,91.93,93.08,91.5,92.37,90.9828,952296
4/30/2012,92.56,92.72,91.54,91.8,90.4213,664847
5/1/2012,91.26,92.4799,90.6,90.75,89.3871,1094234
5/2/2012,90.33,92.46,90.33,92.32,90.9334,774924
5/3/2012,92.32,92.52,91.44,91.95,90.5691,517042
5/4/2012,91.44,91.72,90.35,90.36,89.0029,590095
5/7/2012,90.25,91.05,90.25,90.67,89.3081,818155
5/8/2012,90.2,90.2,87.81,89.18,87.8405,1013359
5/9/2012,88.37,89.29,87.67,88.61,87.2793,723187
5/10/2012,88.91,89.83,88.43,89.07,87.7323,720573
5/11/2012,88.66,90.228,88.15,88.42,87.092,708306
5/14/2012,85.57,86.46,82.27,82.34,81.1035,2547381
5/15/2012,82.31,82.6799,80.54,81.08,79.8625,1850398
5/16/2012,81.14,83.169,80.998,82.1,80.8671,1405237
5/17/2012,72.28,73.8,67.22,68.17,67.1461,6813935
5/18/2012,68.15,68.25,66.25,66.68,65.6785,1912464
5/21/2012,66.92,70.34,66.03,69.82,68.7716,3488955
5/22/2012,68.98,70.12,68.66,68.97,67.934,2575106
5/23/2012,68.46,71.83,68.46,71.65,70.5739,2258327
5/24/2012,72.34,72.96,70.925,72.93,71.8347,2484399
5/25/2012,73.03,73.8,72.52,73.67,72.5637,1436873
5/29/2012,74.14,74.3,72.87,74.21,73.0955,1360894
5/30/2012,73.39,73.79,72.45,72.45,71.3616,1399898
5/31/2012,72.65,73.43,71.65,72.94,71.8444,1007984
6/1/2012,71.51,72.39,71.1,71.14,70.0716,1090540
6/4/2012,71.16,71.98,70.02,70.78,69.7171,1308680
6/5/2012,70.67,72.405,70.36,72.12,71.0368,1586059
6/6/2012,72.64,73.71,72.64,73.71,72.6029,1022950
6/7/2012,74.15,74.15,73.31,73.72,72.6128,903727
6/8/2012,73.47,74.63,72.96,74.33,73.2136,923065
6/11/2012,74.87,74.87,72.11,72.17,71.0861,947029
6/12/2012,72.38,73.48,72.07,73.35,72.2485,660618
6/13/2012,72.9,73.17,70.44,70.54,69.4807,1360420
6/14/2012,70.82,72.676,70.23,70.66,69.5985,1498695
6/15/2012,70.41,71,69.39,69.74,68.6927,1831463
6/18/2012,69.91,71.37,69.201,70.69,69.6283,1374118
6/19/2012,70.78,70.78,68.65,68.86,67.8259,2496815
6/20/2012,68.69,69.175,68.16,69.03,68.0525,1632098
6/21/2012,69.19,69.27,67.22,67.23,66.2781,1793378
6/22/2012,67.59,68.41,67.29,67.93,66.9682,1240948
6/25/2012,67.15,67.27,66.1,66.48,65.5388,1039095
6/26/2012,65.21,66.25,62.78,65.85,64.9174,2508602
6/27/2012,60.87,66.02,60.87,65.59,64.6614,3743831
6/28/2012,64.75,65.76,64.66,65.71,64.7795,1565105
6/29/2012,66.41,68.3,66.41,68.22,67.2539,1228577
7/2/2012,68.4,68.4,67.33,67.67,66.7121,1149522
7/3/2012,67.6,69.22,66.97,69.2,68.2202,833453
7/5/2012,68.94,70.29,68.73,68.8,67.8259,1246639
7/6/2012,68.49,69.32,68.39,69.05,68.0723,972314
7/9/2012,68.86,70.12,68.58,70.1,69.1075,1036523
7/10/2012,70.54,70.8,69.74,70.65,69.6497,1622519
7/11/2012,70.48,70.83,69.06,69.8,68.8116,1240046
